Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_19192.JPEG	0.775448
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_30141.JPEG	-0.392211
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_30092.JPEG	-0.036766
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_25302.JPEG	0.375032
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_4472.JPEG	-0.161752
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_22892.JPEG	-0.250805
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15621.JPEG	0.358335
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15181.JPEG	0.126503
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31790.JPEG	0.229692
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_8071.JPEG	-0.295252
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_661.JPEG	0.287422
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12370.JPEG	0.042813
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00029211.JPEG	0.690742
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31181.JPEG	0.143062
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2820.JPEG	0.418281
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_29062.JPEG	0.014566
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6822.JPEG	-0.227394
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_16991.JPEG	-0.060130
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_180.JPEG	0.358206
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_12570.JPEG	0.236339
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7222.JPEG	-0.400671
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_731.JPEG	-0.167514
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2402.JPEG	-0.299003
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6640.JPEG	-0.456605
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2202.JPEG	0.279463
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_17902.JPEG	0.332945
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_32.JPEG	-0.314219
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_14022.JPEG	0.081179
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_9440.JPEG	-0.077156
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_31982.JPEG	0.521498
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_7790.JPEG	0.314970
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_34971.JPEG	0.038121
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_2421.JPEG	0.376045
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_13511.JPEG	0.081481
/data/data0/Bhargava/imagenet_10/val/n03000684/ILSVRC2012_val_00045940.JPEG	-0.533833
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_6220.JPEG	0.300333
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_15040.JPEG	0.099392
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_24020.JPEG	0.154552
/data/data0/Bhargava/imagenet_10/val/n03000684/n03000684_29462.JPEG	0.116599
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12732.JPEG	-0.178428
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_190.JPEG	0.052121
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9152.JPEG	0.336896
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_32420.JPEG	0.451980
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_29681.JPEG	-0.337465
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12211.JPEG	-0.068628
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_10910.JPEG	0.827039
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_622.JPEG	0.315089
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_13821.JPEG	0.574145
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8030.JPEG	-0.113500
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12291.JPEG	0.167189
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7610.JPEG	0.504051
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11930.JPEG	0.533488
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_18220.JPEG	0.188066
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9861.JPEG	0.152662
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16192.JPEG	0.701744
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_4980.JPEG	0.224718
