Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_190.JPEG	0.052886
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9152.JPEG	0.200490
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_32420.JPEG	0.454369
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_29681.JPEG	-0.531521
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12211.JPEG	-0.226343
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_10910.JPEG	0.741139
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_622.JPEG	0.499649
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_13821.JPEG	0.257615
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8030.JPEG	0.423529
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12291.JPEG	0.234298
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7610.JPEG	0.261427
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11930.JPEG	0.635704
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_18220.JPEG	0.465206
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9861.JPEG	0.230297
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16192.JPEG	0.537855
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_4980.JPEG	0.213579
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8112.JPEG	0.613850
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16072.JPEG	0.292685
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12040.JPEG	0.409988
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5232.JPEG	0.411738
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_10542.JPEG	0.655895
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_27530.JPEG	0.293574
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12241.JPEG	0.419550
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7820.JPEG	0.427044
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_15071.JPEG	0.663615
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7411.JPEG	0.560914
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16982.JPEG	0.323122
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_14280.JPEG	0.713585
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12881.JPEG	-0.025976
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7230.JPEG	0.493068
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11570.JPEG	0.283500
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_16090.JPEG	0.513393
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11011.JPEG	0.481215
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8421.JPEG	0.215909
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_13452.JPEG	0.193046
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5501.JPEG	0.226553
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_5911.JPEG	0.190700
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8601.JPEG	0.560659
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_14150.JPEG	0.390091
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_8610.JPEG	0.386647
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_9772.JPEG	0.402721
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_14411.JPEG	0.598601
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_17501.JPEG	0.585124
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_12151.JPEG	0.275138
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_3421.JPEG	-0.317898
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_200.JPEG	0.054576
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_6831.JPEG	0.301443
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_10211.JPEG	0.282513
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_11211.JPEG	0.706683
/data/data0/Bhargava/imagenet_10/val/n01440764/n01440764_7521.JPEG	0.569822
