Image Name	Spearman Correlation
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00035806.JPEG	-0.181477
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00048205.JPEG	0.242994
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00008396.JPEG	0.479277
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00016300.JPEG	0.491529
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00022064.JPEG	-0.353037
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00040061.JPEG	0.229290
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00042290.JPEG	0.128026
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00031208.JPEG	0.352606
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00013226.JPEG	-0.363560
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00045186.JPEG	0.305888
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00017170.JPEG	0.569175
/data/data0/Bhargava/imagenet/val/n02909870/ILSVRC2012_val_00017622.JPEG	0.668770
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00042847.JPEG	0.345499
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00044316.JPEG	-0.204102
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00037461.JPEG	-0.310846
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00017218.JPEG	-0.249885
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00011250.JPEG	-0.187404
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00021644.JPEG	-0.111408
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00015227.JPEG	-0.496354
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00014583.JPEG	0.363594
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00034723.JPEG	0.045745
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00011415.JPEG	-0.447895
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00045370.JPEG	0.120193
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00008353.JPEG	0.477059
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00043010.JPEG	0.173765
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00036262.JPEG	0.340190
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00040407.JPEG	-0.321239
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00027577.JPEG	0.156849
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00033955.JPEG	-0.392892
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00043169.JPEG	-0.092858
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00004602.JPEG	-0.128860
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00010489.JPEG	-0.234433
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00014289.JPEG	-0.093337
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00032055.JPEG	-0.036665
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00034761.JPEG	-0.066169
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00039064.JPEG	-0.325922
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00032491.JPEG	-0.619843
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00016407.JPEG	-0.419873
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00046729.JPEG	-0.296497
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00017192.JPEG	-0.004743
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00025653.JPEG	-0.508660
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00003173.JPEG	-0.231673
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00027216.JPEG	0.424400
/data/data0/Bhargava/imagenet/val/n03131574/ILSVRC2012_val_00033692.JPEG	0.096447
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00033447.JPEG	-0.313474
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00045644.JPEG	0.101197
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00007017.JPEG	-0.168379
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00037544.JPEG	0.141697
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00040070.JPEG	-0.161199
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00025148.JPEG	0.080408
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00034412.JPEG	-0.191837
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00006949.JPEG	-0.125411
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00046515.JPEG	0.344879
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00014215.JPEG	-0.221725
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00025139.JPEG	-0.536922
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00040514.JPEG	0.241056
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00017570.JPEG	0.428048
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00046459.JPEG	0.404649
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00023429.JPEG	0.111838
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00019944.JPEG	-0.245942
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00010459.JPEG	-0.004124
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00049261.JPEG	0.281511
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00027424.JPEG	-0.216992
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00038312.JPEG	-0.040181
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00003340.JPEG	-0.323799
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00012525.JPEG	-0.122144
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00040553.JPEG	-0.086079
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00010135.JPEG	0.083452
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00023127.JPEG	0.054426
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00041370.JPEG	0.078991
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00035840.JPEG	-0.629765
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00043875.JPEG	0.169985
/data/data0/Bhargava/imagenet/val/n04557648/ILSVRC2012_val_00021707.JPEG	0.468855
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00045613.JPEG	0.242554
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00019273.JPEG	0.169962
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00015561.JPEG	-0.210076
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00024779.JPEG	-0.138484
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00041599.JPEG	-0.446081
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00010542.JPEG	-0.472939
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00004184.JPEG	0.334675
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00042326.JPEG	0.389118
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00033793.JPEG	0.157772
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00009876.JPEG	0.032489
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00002424.JPEG	-0.112028
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00017856.JPEG	0.297087
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00041257.JPEG	0.235844
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00045423.JPEG	-0.201401
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00021623.JPEG	0.487865
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00011106.JPEG	0.196309
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00046735.JPEG	0.338991
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00015527.JPEG	-0.221073
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00013345.JPEG	0.409000
/data/data0/Bhargava/imagenet/val/n04346328/ILSVRC2012_val_00021931.JPEG	-0.121565
